tab	magic_measurements
er_specimen_name	er_sample_name	er_site_name	er_location_name	magic_experiment_name	measurement_number	treatment_ac_field	measurement_magn_moment	measurement_csd	measurement_inc	measurement_positions	measurement_flag	measurement_sd_x	treatment_dc_field_theta	treatment_dc_field	magic_software_packages	measurement_dec	magic_instrument_codes	measurement_sd_z	treatment_temp	measurement_standard	measurement_description	measurement_sd_y	er_citation_names	er_analyst_mail_names	magic_method_codes	measurement_temp	treatment_dc_field_phi
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	29	0	1.97e-08	1.6	-46.0	1	g	4.34e-10		0	pmagpy-3.2.1	265.6	hargrave 2015-02-12 15:37:20	2.81e-10	903.0			2.53e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	30	0	1.99e-08	2.4	-40.0	1	g	8.01e-10		0	pmagpy-3.2.1	269.1	hargrave 2015-02-13 17:53:58	2.16e-10	923.0			2.92e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	31	0	1.78e-08	2.3	-42.4	1	g	5.97e-10		0	pmagpy-3.2.1	268.6	hargrave 2015-02-17 11:28:49	3.07e-10	933.0			3.16e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	32	0	1.35e-08	2.8	-39.3	1	g	4.89e-10		0	pmagpy-3.2.1	272.3	hargrave 2015-02-18 09:46:48	3.35e-10	943.0			3.34e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.3a	Z35.3	Z35.	locale	Z35.3a:LP-DIR-T	33	0	3.99e-09	3.5	-27.9	1	g	2.07e-10		0	pmagpy-3.2.1	234.4	hargrave 2015-02-19 12:55:38	9.14e-11	953.0			1.06e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	1	0	2.46e-07	3.0	-44.9	1	g	1.26e-08		0	pmagpy-3.2.1	77.2		2.46e-09	273			1.06e-09	This study		LT-NO:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	2	0	2.72e-07	2.5	-46.1	1	g	1.12e-08		0	pmagpy-3.2.1	73.1		3.48e-09	77			1.30e-09	This study		LT-LT-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	3	0	3.68e-07	2.0	-49.3	1	g	1.03e-08		0	pmagpy-3.2.1	66.0		6.14e-09	373.0			4.82e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	4	0	5.06e-07	2.5	-51.8	1	g	2.08e-08		0	pmagpy-3.2.1	057.3	hargrave 2014-10-22 15:58:15	7.78e-09	423.0			2.52e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	5	0	5.02e-07	3.8	-52.1	1	g	3.17e-08		0	pmagpy-3.2.1	061.1	hargrave 2014-10-27 16:24:50	1.03e-08	473.0			2.75e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	6	0	4.01e-07	5.4	-51.9	1	g	3.67e-08		0	pmagpy-3.2.1	066.0	hargrave 2014-10-28 13:47:48	7.43e-09	523.0			5.43e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	7	0	2.63e-07	4.9	-50.3	1	g	2.20e-08		0	pmagpy-3.2.1	069.5	hargrave 2014-10-28 20:45:11	3.89e-09	573.0			3.27e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	8	0	1.59e-07	3.5	-51.0	1	g	9.67e-09		0	pmagpy-3.2.1	077.3	hargrave 2014-10-29 20:57:46	1.56e-09	623.0			5.81e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	9	0	1.25e-07	4.1	-49.9	1	g	8.78e-09		0	pmagpy-3.2.1	081.7	hargrave 2014-11-03 17:17:53	1.49e-09	673.0			5.86e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	10	0	1.13e-07	3.7	-49.3	1	g	7.17e-09		0	pmagpy-3.2.1	083.5	hargrave 2014-11-04 12:08:13	1.12e-09	698.0			5.18e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	11	0	1.01e-07	4.6	-47.8	1	g	8.02e-09		0	pmagpy-3.2.1	089.4	hargrave 2014-11-10 12:58:13	9.47e-10	723.0			6.20e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	12	0	9.23e-08	2.3	-46.9	1	g	3.65e-09		0	pmagpy-3.2.1	092.2	hargrave 2014-11-10 22:16:43	7.45e-10	748.0			4.97e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	13	0	8.52e-08	4.6	-44.6	1	g	6.65e-09		0	pmagpy-3.2.1	099.3	hargrave 2014-11-13 11:50:50	9.94e-10	773.0			1.36e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	14	0	7.92e-08	2.3	-42.8	1	g	3.04e-09		0	pmagpy-3.2.1	101.8	hargrave 2014-11-17 17:31:35	6.72e-10	788.0			9.47e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	15	0	7.67e-08	0.9	-42.7	1	g	1.10e-09		0	pmagpy-3.2.1	103.3	hargrave 2014-11-24 18:22:26	5.65e-10	803.0			5.01e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	16	0	7.61e-08	1.2	-41.8	1	g	1.39e-09		0	pmagpy-3.2.1	103.7	hargrave 2014-12-01 17:04:09	8.06e-10	818.0			7.70e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	17	0	7.05e-08	1.2	-41.7	1	g	1.33e-09		0	pmagpy-3.2.1	103.3	hargrave 2014-12-02 00:50:08	6.66e-10	823.0			6.73e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	18	0	6.86e-08	3.5	-41.4	1	g	4.01e-09		0	pmagpy-3.2.1	105.8	hargrave 2014-12-05 13:46:21	6.06e-10	828.0			1.42e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	19	0	6.56e-08	0.5	-39.4	1	g	4.49e-10		0	pmagpy-3.2.1	106.3	hargrave 2014-12-06 12:03:37	5.00e-10	833.0			2.97e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	20	0	6.34e-08	0.9	-40.2	1	g	7.97e-10		0	pmagpy-3.2.1	107.1	hargrave 2014-12-08 15:24:19	6.00e-10	838.0			5.57e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	21	0	6.09e-08	0.8	-39.2	1	g	5.10e-10		0	pmagpy-3.2.1	106.6	hargrave 2014-12-08 22:16:29	6.18e-10	843.0			5.48e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	22	0	5.92e-08	3.5	-39.3	1	g	3.29e-09		0	pmagpy-3.2.1	111.5	hargrave 2015-01-12 11:07:07	3.90e-10	846.0			1.59e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	23	0	5.86e-08	2.0	-39.5	1	g	1.85e-09		0	pmagpy-3.2.1	110.9	hargrave 2015-01-14 14:25:16	3.95e-10	849.0			8.67e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	24	0	5.84e-08	1.3	-39.3	1	g	1.07e-09		0	pmagpy-3.2.1	110.1	hargrave 2015-01-15 14:40:11	6.83e-10	852.0			5.93e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	25	0	5.75e-08	2.8	-40.2	1	g	2.53e-09		0	pmagpy-3.2.1	113.1	hargrave 2015-01-18 13:02:08	5.04e-10	855.0			1.35e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	26	0	5.74e-08	1.4	-39.4	1	g	1.35e-09		0	pmagpy-3.2.1	113.4	hargrave 2015-01-20 12:21:08	4.12e-10	858.0			6.22e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	27	0	5.53e-08	1.7	-38.0	1	g	1.47e-09		0	pmagpy-3.2.1	113.4	hargrave 2015-02-10 17:29:40	3.27e-10	863.0			7.29e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	28	0	5.22e-08	1.0	-36.7	1	g	7.42e-10		0	pmagpy-3.2.1	115.9	hargrave 2015-02-11 17:27:24	4.53e-10	883.0			7.00e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	29	0	4.54e-08	1.4	-34.3	1	g	9.51e-10		0	pmagpy-3.2.1	116.6	hargrave 2015-02-12 15:39:33	4.96e-10	903.0			6.33e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	30	0	4.10e-08	1.4	-32.9	1	g	1.04e-09		0	pmagpy-3.2.1	122.8	hargrave 2015-02-13 17:55:58	2.07e-10	923.0			3.56e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	31	0	3.27e-08	1.0	-33.6	1	g	4.21e-10		0	pmagpy-3.2.1	122.6	hargrave 2015-02-17 11:30:40	2.55e-10	933.0			3.88e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	32	0	1.56e-08	4.2	-34.3	1	g	9.59e-10		0	pmagpy-3.2.1	122.0	hargrave 2015-02-18 09:48:39	1.02e-10	943.0			6.76e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.4a	Z35.4	Z35.	locale	Z35.4a:LP-DIR-T	33	0	3.94e-09	2.4	-37.5	1	g	1.21e-10		0	pmagpy-3.2.1	128.2	hargrave 2015-02-19 12:57:15	1.85e-11	953.0			1.22e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	1	0	4.09e-07	3.0	-38.2	1	g	7.33e-09		0	pmagpy-3.2.1	15.6		1.49e-09	273			2.01e-08	This study		LT-NO:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	2	0	4.63e-07	1.7	-37.5	1	g	5.05e-09		0	pmagpy-3.2.1	14.5		1.64e-09	77			1.25e-08	This study		LT-LT-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	3	0	6.21e-07	0.4	-38.2	1	g	3.61e-09		0	pmagpy-3.2.1	7.1		2.55e-09	373.0			3.58e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	4	0	7.92e-07	2.1	-38.7	1	g	4.56e-09		0	pmagpy-3.2.1	003.2	hargrave 2014-10-22 15:59:53	6.47e-09	423.0			2.75e-08	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	5	0	7.70e-07	1.4	-39.1	1	g	4.90e-09		0	pmagpy-3.2.1	002.7	hargrave 2014-10-27 16:26:22	4.23e-09	473.0			1.87e-08	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	6	0	5.77e-07	3.2	-41.2	1	g	5.53e-09		0	pmagpy-3.2.1	004.0	hargrave 2014-10-28 13:49:35	3.25e-09	523.0			3.21e-08	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	7	0	3.38e-07	2.6	-43.6	1	g	3.92e-09		0	pmagpy-3.2.1	009.1	hargrave 2014-10-28 20:46:49	1.64e-09	573.0			1.46e-08	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	8	0	2.10e-07	1.8	-47.7	1	g	1.44e-09		0	pmagpy-3.2.1	003.1	hargrave 2014-10-29 20:59:18	7.48e-10	623.0			6.33e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	9	0	1.86e-07	2.3	-48.9	1	g	1.47e-09		0	pmagpy-3.2.1	004.7	hargrave 2014-11-03 17:19:27	7.48e-10	673.0			7.30e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	10	0	1.70e-07	1.5	-51.2	1	g	8.53e-10		0	pmagpy-3.2.1	003.4	hargrave 2014-11-04 12:09:44	9.38e-10	698.0			4.39e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	11	0	1.56e-07	1.6	-52.6	1	g	7.23e-10		0	pmagpy-3.2.1	006.6	hargrave 2014-11-10 12:59:52	7.23e-10	723.0			4.41e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	12	0	1.40e-07	1.6	-54.3	1	g	1.48e-09		0	pmagpy-3.2.1	005.0	hargrave 2014-11-10 22:18:21	7.26e-10	748.0			3.73e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	13	0	1.22e-07	2.0	-56.9	1	g	1.47e-09		0	pmagpy-3.2.1	009.2	hargrave 2014-11-13 11:52:27	8.08e-10	773.0			3.97e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	14	0	1.04e-07	1.6	-60.2	1	g	5.23e-10		0	pmagpy-3.2.1	009.5	hargrave 2014-11-17 17:33:08	4.09e-10	788.0			2.96e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	15	0	9.46e-08	0.7	-61.7	1	g	4.33e-10		0	pmagpy-3.2.1	010.6	hargrave 2014-11-24 18:24:04	3.32e-10	803.0			1.14e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	16	0	8.90e-08	0.9	-64.2	1	g	1.25e-09		0	pmagpy-3.2.1	013.4	hargrave 2014-12-01 17:05:43	4.61e-10	818.0			8.66e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	17	0	8.17e-08	0.8	-65.4	1	g	1.05e-09		0	pmagpy-3.2.1	010.6	hargrave 2014-12-02 00:51:42	5.17e-10	823.0			7.78e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	18	0	7.61e-08	0.9	-68.1	1	g	9.54e-10		0	pmagpy-3.2.1	008.5	hargrave 2014-12-05 13:48:00	3.97e-10	828.0			7.97e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	19	0	6.99e-08	0.9	-70.7	1	g	5.47e-10		0	pmagpy-3.2.1	013.8	hargrave 2014-12-06 12:05:58	4.56e-10	833.0			8.73e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	20	0	6.66e-08	0.7	-71.9	1	g	5.84e-10		0	pmagpy-3.2.1	015.8	hargrave 2014-12-08 15:25:53	3.77e-10	838.0			6.73e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	21	0	6.25e-08	1.0	-72.1	1	g	9.49e-10		0	pmagpy-3.2.1	014.2	hargrave 2014-12-08 22:18:06	4.03e-10	843.0			6.31e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	22	0	6.17e-08	1.3	-72.6	1	g	1.23e-09		0	pmagpy-3.2.1	012.4	hargrave 2015-01-12 11:08:38	4.41e-10	846.0			6.47e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	23	0	6.06e-08	1.5	-74.0	1	g	1.27e-09		0	pmagpy-3.2.1	016.3	hargrave 2015-01-14 14:26:50	5.04e-10	849.0			9.91e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	24	0	5.88e-08	1.4	-75.4	1	g	1.30e-09		0	pmagpy-3.2.1	012.8	hargrave 2015-01-15 14:41:46	4.34e-10	852.0			5.97e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	25	0	5.71e-08	1.4	-75.3	1	g	1.08e-09		0	pmagpy-3.2.1	017.9	hargrave 2015-01-18 13:03:31	6.04e-10	855.0			7.91e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	26	0	5.57e-08	1.1	-74.9	1	g	6.65e-10		0	pmagpy-3.2.1	017.4	hargrave 2015-01-20 12:22:38	3.06e-10	858.0			7.83e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	27	0	5.14e-08	1.0	-78.2	1	g	6.31e-10		0	pmagpy-3.2.1	021.7	hargrave 2015-02-10 17:31:37	3.63e-10	863.0			6.37e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	28	0	4.76e-08	1.2	-81.2	1	g	9.49e-10		0	pmagpy-3.2.1	025.0	hargrave 2015-02-11 17:29:26	3.79e-10	883.0			4.79e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	29	0	3.95e-08	0.8	-81.9	1	g	4.24e-10		0	pmagpy-3.2.1	021.0	hargrave 2015-02-12 15:41:30	3.59e-10	903.0			3.83e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	30	0	3.54e-08	1.0	-85.2	1	g	5.06e-10		0	pmagpy-3.2.1	044.7	hargrave 2015-02-13 17:57:36	1.89e-10	923.0			3.74e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	31	0	2.82e-08	0.9	-86.8	1	g	3.30e-10		0	pmagpy-3.2.1	002.6	hargrave 2015-02-17 11:32:15	2.69e-10	933.0			2.80e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	32	0	1.61e-08	1.5	-77.8	1	g	3.62e-10		0	pmagpy-3.2.1	330.8	hargrave 2015-02-18 09:51:41	8.97e-11	943.0			2.29e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.5a	Z35.5	Z35.	locale	Z35.5a:LP-DIR-T	33	0	3.90e-09	1.7	-70.2	1	g	1.01e-10		0	pmagpy-3.2.1	167.9	hargrave 2015-02-19 12:58:47	3.25e-11	953.0			4.52e-11	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	1	0	2.87e-07	1.6	-65.1	1	g	3.49e-09		0	pmagpy-3.2.1	169.5		9.09e-10	273			7.03e-09	This study		LT-NO:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	2	0	3.30e-07	1.4	-66.4	1	g	3.37e-09		0	pmagpy-3.2.1	170.7		9.45e-10	77			7.33e-09	This study		LT-LT-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	3	0	4.62e-07	0.9	-71.4	1	g	5.21e-09		0	pmagpy-3.2.1	173.3		2.26e-09	373.0			5.49e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	4	0	6.26e-07	1.3	-73.4	1	g	4.16e-09		0	pmagpy-3.2.1	175.4	hargrave 2014-10-22 16:01:25	8.78e-10	423.0			1.37e-08	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	5	0	6.10e-07	1.3	-72.5	1	g	5.71e-09		0	pmagpy-3.2.1	172.6	hargrave 2014-10-27 16:28:07	1.66e-09	473.0			1.23e-08	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	6	0	4.71e-07	1.7	-71.2	1	g	4.84e-09		0	pmagpy-3.2.1	179.4	hargrave 2014-10-28 13:51:20	2.29e-09	523.0			1.31e-08	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	7	0	2.75e-07	1.0	-65.3	1	g	2.58e-09		0	pmagpy-3.2.1	183.5	hargrave 2014-10-28 20:48:26	1.48e-09	573.0			4.08e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	8	0	1.59e-07	1.5	-59.0	1	g	1.01e-09		0	pmagpy-3.2.1	184.8	hargrave 2014-10-29 21:00:50	5.44e-10	623.0			4.15e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	9	0	1.23e-07	1.7	-57.3	1	g	9.70e-10		0	pmagpy-3.2.1	181.4	hargrave 2014-11-03 17:20:59	4.01e-10	673.0			3.49e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	10	0	1.09e-07	2.2	-54.9	1	g	5.55e-10		0	pmagpy-3.2.1	183.7	hargrave 2014-11-04 12:11:18	3.93e-10	698.0			4.11e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	11	0	9.41e-08	1.8	-52.2	1	g	4.74e-10		0	pmagpy-3.2.1	183.6	hargrave 2014-11-10 13:01:28	6.19e-10	723.0			2.98e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	12	0	8.32e-08	1.3	-49.9	1	g	1.05e-09		0	pmagpy-3.2.1	183.8	hargrave 2014-11-10 22:19:54	9.71e-10	748.0			1.39e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	13	0	7.35e-08	3.8	-46.7	1	g	1.40e-09		0	pmagpy-3.2.1	186.6	hargrave 2014-11-13 11:54:22	9.68e-10	773.0			4.62e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	14	0	6.76e-08	1.7	-43.4	1	g	5.04e-10		0	pmagpy-3.2.1	183.2	hargrave 2014-11-17 17:34:47	3.06e-10	788.0			1.96e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	15	0	6.36e-08	1.1	-41.1	1	g	2.71e-10		0	pmagpy-3.2.1	185.0	hargrave 2014-11-24 18:25:43	3.03e-10	803.0			1.15e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	16	0	6.30e-08	1.7	-39.9	1	g	3.50e-10		0	pmagpy-3.2.1	184.9	hargrave 2014-12-01 17:07:16	6.37e-10	818.0			1.79e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	17	0	5.76e-08	1.1	-38.9	1	g	3.37e-10		0	pmagpy-3.2.1	183.4	hargrave 2014-12-02 00:53:16	5.95e-10	823.0			9.75e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	18	0	5.68e-08	3.6	-37.6	1	g	1.01e-09		0	pmagpy-3.2.1	183.0	hargrave 2014-12-05 13:50:05	6.93e-10	828.0			3.39e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	19	0	5.43e-08	1.3	-35.8	1	g	4.53e-10		0	pmagpy-3.2.1	186.2	hargrave 2014-12-06 12:07:29	4.36e-10	833.0			1.22e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	20	0	5.30e-08	1.3	-35.2	1	g	3.65e-10		0	pmagpy-3.2.1	184.0	hargrave 2014-12-08 15:27:26	3.98e-10	838.0			1.17e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	21	0	5.16e-08	1.5	-34.2	1	g	2.98e-10		0	pmagpy-3.2.1	183.1	hargrave 2014-12-08 22:19:44	5.30e-10	843.0			1.29e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	22	0	5.00e-08	1.4	-33.9	1	g	6.56e-10		0	pmagpy-3.2.1	185.8	hargrave 2015-01-12 11:10:18	7.72e-10	846.0			7.49e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	23	0	4.86e-08	1.5	-33.3	1	g	5.63e-10		0	pmagpy-3.2.1	182.6	hargrave 2015-01-14 14:28:30	6.17e-10	849.0			1.05e-09	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	24	0	4.83e-08	1.6	-32.5	1	g	5.27e-10		0	pmagpy-3.2.1	181.9	hargrave 2015-01-15 14:43:20	7.65e-10	852.0			9.70e-10	This study		LT-T-Z:LP-DIR-T	273	
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	25	0	4.67e-08	1.6	-32.6	1	g	6.82e-10		0	pmagpy-3.2.1	185.6	hargrave 2015-01-18 13:04:52	3.95e-10	855.0			1.16e-09	This study		LT-T-Z:LP-DIR-T	273	
